Make,Model,Year,Style,Distance,Engine_capacity,Fuel_type,Transmission,Price_euro,km_year,Dis_rating,Nalog_cof,Price_Ru
Mercedes,E Class,2008,Sedan,200000.0,2200.0,Diesel,Automatic,2200.0,14285.714285714286,medium,0.9,137236.0
BMW,X3,2012,Crossover,189000.0,2000.0,Diesel,Automatic,9200.0,18900.0,large,0.6,573896.0
Renault,Laguna,2009,Universal,185000.0,1500.0,Diesel,Manual,4700.0,14230.76923076923,medium,0.6,293186.0
Honda,Rare,2002,SUV,256000.0,1600.0,Petrol,Manual,4000.0,12800.0,medium,0.6,249520.0
Audi,Q7,2016,SUV,158000.0,3000.0,Diesel,Automatic,47999.0,26333.33333333333,large,0.9,2994177.62
Rover,Rare,1999,Sedan,270000.0,1800.0,Petrol,Manual,2500.0,11739.130434782608,medium,0.6,155950.0
Honda,CR-V,2014,Crossover,123456.0,2200.0,Diesel,Manual,10000.0,15432.0,medium,0.9,623800.0
Renault,Megane,2004,Universal,240000.0,1500.0,Diesel,Manual,2950.0,13333.333333333334,medium,0.6,184021.0
Volvo,XC60,2010,Crossover,168000.0,2400.0,Diesel,Automatic,15500.0,14000.0,medium,0.9,966890.0
Renault,Megane,2013,Universal,174000.0,1500.0,Diesel,Manual,6450.0,19333.33333333333,large,0.6,402351.0
Opel,Insignia,2009,Sedan,194000.0,2000.0,Diesel,Automatic,9500.0,14923.076923076924,medium,0.6,592610.0
Opel,Astra,2017,Universal,141000.0,1600.0,Diesel,Manual,9650.0,28200.0,large,0.6,601967.0
Dacia,Logan,2005,Sedan,205215.0,1400.0,Metan/Propan,Manual,1333.0,12071.470588235294,medium,0.6,83152.54000000001
Toyota,Corolla,2006,Hatchback,223000.0,1400.0,Diesel,Manual,5600.0,13937.5,medium,0.6,349328.0
Ford,Fiesta,1995,Sedan,22862.0,1119.0,Metan/Propan,Manual,900.0,846.7407407407408,low,0.6,56142.0
Ford,Fiesta,2000,Hatchback,217000.0,1246.0,Petrol,Manual,2200.0,9863.636363636364,low,0.6,137236.0
Mercedes,E Class,2014,Sedan,190000.0,2500.0,Diesel,Automatic,17800.0,23750.0,large,0.9,1110364.0
Mercedes,B Class,2006,Combi,177000.0,1699.0,Petrol,Manual,5900.0,11062.5,medium,0.6,368042.0
Dacia,Logan,2009,Sedan,220000.0,1400.0,Metan/Propan,Manual,2200.0,16923.076923076922,medium,0.6,137236.0
Mercedes,E Class,2007,Coupe,400000.0,2200.0,Diesel,Automatic,8700.0,26666.666666666668,large,0.9,542706.0
Nissan,Qashqai,2014,SUV,128000.0,1500.0,Diesel,Manual,10700.0,16000.0,medium,0.6,667466.0
Mazda,3,2016,Sedan,127700.0,2000.0,Petrol,Automatic,8550.0,21283.33333333333,large,0.6,533349.0
Volkswagen,Rare,2000,Minivan,20000.0,2500.0,Diesel,Manual,4000.0,909.0909090909092,low,0.9,249520.0
Volkswagen,Touran,2011,Minivan,250000.0,1968.0,Diesel,Automatic,7700.0,22727.272727272728,large,0.6,480326.0
Toyota,Camry,2003,Sedan,470000.0,3000.0,Petrol,Automatic,5000.0,24736.84210526316,large,0.9,311900.0
Vaz,Rare,2004,Universal,26000.0,1500.0,Petrol,Manual,650.0,1444.4444444444443,low,0.6,40547.0
Toyota,Land Cruiser,2009,SUV,250000.0,4500.0,Diesel,Automatic,34500.0,19230.76923076923,large,1.5,2152110.0
KIA,Rare,2013,Sedan,125000.0,1600.0,Petrol,Automatic,5300.0,13888.888888888889,medium,0.6,330614.0
Volkswagen,Touran,2013,Minivan,125000.0,1400.0,Metan/Propan,Automatic,4900.0,13888.888888888889,medium,0.6,305662.0
Renault,Megane,2011,Universal,185000.0,1500.0,Diesel,Manual,3300.0,16818.18181818182,medium,0.6,205854.0
Audi,A5,2010,Sedan,156000.0,2000.0,Diesel,Automatic,9700.0,13000.0,medium,0.6,605086.0
Mitsubishi,Rare,2004,SUV,135000.0,1800.0,Petrol,Manual,3150.0,7500.0,low,0.6,196497.0
Mazda,Rare,2012,Crossover,74000.0,2200.0,Diesel,Automatic,7900.0,7400.0,low,0.9,492802.0
Skoda,Fabia,2009,Hatchback,160000.0,1200.0,Petrol,Manual,2500.0,12307.692307692309,medium,0.6,155950.0
Volkswagen,Transporter,2009,Minivan,209490.0,2500.0,Diesel,Manual,9999.0,16114.615384615385,medium,0.9,623737.62
Mazda,Rare,2008,Crossover,93000.0,3700.0,Metan/Propan,Automatic,10300.0,6642.857142857143,low,1.2,642514.0
Opel,Vectra,1995,Sedan,301000.0,1789.0,Metan/Propan,Manual,850.0,11148.148148148148,medium,0.6,53023.0
Mazda,6,2006,Sedan,170000.0,2300.0,Petrol,Automatic,2500.0,10625.0,medium,0.9,155950.0
Hyundai,ix35,2014,Crossover,85000.0,1700.0,Diesel,Manual,10000.0,10625.0,medium,0.6,623800.0
Chevrolet,Rare,2007,Sedan,89000.0,2000.0,Petrol,Manual,2550.0,5933.333333333333,low,0.6,159069.0
Honda,Accord,2001,Sedan,189000.0,2000.0,Petrol,Manual,1600.0,9000.0,low,0.6,99808.0
Lexus,RX Series,2005,SUV,111000.0,3300.0,Petrol,Automatic,5500.0,6529.411764705882,low,1.2,343090.0
Mercedes,E Class,2000,Sedan,165000.0,2200.0,Diesel,Automatic,2700.0,7500.0,low,0.9,168426.0
Ford,Focus,2010,Hatchback,1400.0,1400.0,Petrol,Manual,3200.0,116.66666666666669,low,0.6,199616.0
Toyota,Corolla,2007,Hatchback,133500.0,1400.0,Petrol,Manual,3400.0,8900.0,low,0.6,212092.0
Honda,Rare,2017,Hatchback,12000.0,1500.0,Petrol,Automatic,7200.0,2400.0,low,0.6,449136.0
Renault,Grand Scenic,2010,Minivan,189000.0,1500.0,Diesel,Manual,3550.0,15750.0,medium,0.6,221449.0
Audi,A4,2006,Sedan,89000.0,2000.0,Petrol,Manual,3900.0,5562.5,low,0.6,243282.0
Mercedes,Series (W124),1994,Hatchback,277134.0,2000.0,Petrol,Manual,3500.0,9897.642857142857,low,0.6,218330.0
Vaz,2106,1988,Sedan,31000.0,1300.0,Petrol,Manual,8000.0,911.7647058823528,low,0.6,499040.0
Hyundai,Tucson,2017,SUV,40000.0,2000.0,Petrol,Automatic,18450.0,8000.0,low,0.6,1150911.0
Mercedes,Series (W124),1994,Universal,280000.0,2000.0,Metan/Propan,Manual,2800.0,10000.0,low,0.6,174664.0
Nissan,Qashqai,2011,SUV,181000.0,1500.0,Diesel,Manual,9150.0,16454.545454545456,medium,0.6,570777.0
Renault,Megane,2012,Universal,180000.0,1500.0,Diesel,Automatic,6999.0,18000.0,medium,0.6,436597.62
Toyota,Auris,2011,Hatchback,200130.0,1800.0,Hybrid,Automatic,8100.0,18193.636363636364,medium,0.6,505278.0
Mazda,626,1989,Hatchback,200000.0,2000.0,Petrol,Manual,1100.0,6060.606060606061,low,0.6,68618.0
Renault,Megane,2007,Universal,22000.0,1600.0,Metan/Propan,Manual,3800.0,1466.6666666666667,low,0.6,237044.0
Fiat,Rare,2003,Sedan,270000.0,1596.0,Petrol,Manual,2950.0,14210.526315789471,medium,0.6,184021.0
Volkswagen,Polo,2014,Hatchback,195000.0,1199.0,Diesel,Manual,6400.0,24375.0,large,0.6,399232.0
Volkswagen,Passat,2010,Sedan,200000.0,2000.0,Petrol,Automatic,7800.0,16666.666666666668,medium,0.6,486564.0
Mercedes,Vito,2015,Minivan,105000.0,2143.0,Diesel,Automatic,23000.0,15000.0,medium,0.9,1434740.0
BMW,3 Series,1996,Sedan,250000.0,1800.0,Petrol,Manual,2200.0,9615.384615384615,low,0.6,137236.0
Renault,Rare,2002,Hatchback,250000.0,2200.0,Diesel,Manual,3000.0,12500.0,medium,0.9,187140.0
Ford,Fusion,2015,Sedan,207000.0,2000.0,Petrol,Automatic,12700.0,29571.42857142857,large,0.6,792226.0
Volkswagen,Passat,1994,Sedan,293000.0,2000.0,Metan/Propan,Manual,1950.0,10464.285714285714,medium,0.6,121641.0
Smart,Rare,2016,Sedan,50000.0,1950.0,Diesel,Automatic,10900.0,8333.333333333334,low,0.6,679942.0
Mercedes,B Class,2008,Minivan,168000.0,1599.0,Petrol,Manual,5900.0,12000.0,medium,0.6,368042.0
Skoda,Octavia,2006,Hatchback,125600.0,1800.0,Petrol,Manual,3200.0,7850.0,low,0.6,199616.0
Peugeot,Rare,2006,Sedan,185000.0,2000.0,Petrol,Manual,2300.0,11562.5,medium,0.6,143474.0
Opel,Astra,2008,Universal,154000.0,1900.0,Diesel,Manual,2550.0,11000.0,medium,0.6,159069.0
Mazda,3,2007,Hatchback,120000.0,1400.0,Petrol,Manual,3200.0,8000.0,low,0.6,199616.0
Lexus,RX Series,2002,SUV,187000.0,3000.0,Petrol,Automatic,4000.0,9350.0,low,0.9,249520.0
Volkswagen,Transporter,2006,Minivan,187000.0,1900.0,Diesel,Manual,4000.0,11687.5,medium,0.6,249520.0
Vaz,2106,1997,Sedan,18800.0,1600.0,Petrol,Manual,3700.0,752.0,low,0.6,230806.0
Toyota,Corolla Verso,2003,Minivan,270000.0,1600.0,Petrol,Manual,4100.0,14210.526315789471,medium,0.6,255758.0
Volkswagen,Passat,1994,Sedan,248520.0,2000.0,Petrol,Manual,2400.0,8875.714285714286,low,0.6,149712.0
Audi,A6,2003,Universal,369000.0,2496.0,Diesel,Automatic,4300.0,19421.052631578947,large,0.9,268234.0
BMW,Rare,2015,Sedan,78000.0,3000.0,Petrol,Automatic,42000.0,11142.857142857143,medium,0.9,2619960.0
Jaguar,Rare,2005,Sedan,20000.0,2000.0,Diesel,Manual,900.0,1176.470588235294,low,0.6,56142.0
Opel,Vectra,1991,Hatchback,285000.0,1598.0,Petrol,Manual,1400.0,9193.548387096776,low,0.6,87332.0
Skoda,Fabia,2008,Universal,206300.0,1422.0,Diesel,Manual,4700.0,14735.714285714286,medium,0.6,293186.0
Mercedes,E Class,2004,Universal,385000.0,2700.0,Diesel,Automatic,4300.0,21388.88888888889,large,0.9,268234.0
Opel,Astra,2009,Universal,20000.0,1300.0,Diesel,Manual,4900.0,1538.4615384615386,low,0.6,305662.0
Jaguar,Rare,2007,Sedan,88000.0,2720.0,Diesel,Automatic,11999.0,5866.666666666667,low,0.9,748497.62
Audi,A6,2001,Universal,300000.0,2500.0,Diesel,Manual,4500.0,14285.714285714286,medium,0.9,280710.0
Renault,Grand Scenic,2011,Minivan,186000.0,1500.0,Diesel,Manual,5500.0,16909.090909090908,medium,0.6,343090.0
Opel,Zafira,2002,Minivan,298000.0,2000.0,Diesel,Manual,2200.0,14900.0,medium,0.6,137236.0
Skoda,Rare,2020,SUV,18000.0,2000.0,Petrol,Automatic,28999.0,9000.0,low,0.6,1808957.62
Volkswagen,Passat,2013,Universal,177000.0,1968.0,Diesel,Manual,12000.0,19666.666666666668,large,0.6,748560.0
Toyota,Rare,2005,Minivan,312000.0,200.0,Diesel,Manual,3000.0,18352.941176470587,medium,0.6,187140.0
Volkswagen,Passat,1996,Universal,36000.0,1900.0,Diesel,Manual,1150.0,1384.6153846153843,low,0.6,71737.0
Volkswagen,Touran,2007,Minivan,100000.0,1400.0,Petrol,Manual,7000.0,6666.666666666667,low,0.6,436660.0
Rare_Cheap,Rare,1994,Sedan,200000.0,2800.0,Metan/Propan,Manual,2000.0,7142.857142857143,low,0.9,124760.0
Vaz,Rare,2001,Sedan,150000.0,1500.0,Metan/Propan,Manual,1700.0,7142.857142857143,low,0.6,106046.0
Rare_Cheap,Rare,2000,Cabriolet,5889.0,2000.0,Petrol,Manual,2500.0,267.6818181818182,low,0.6,155950.0
Rare_Cheap,Rare,1994,Cabriolet,30000.0,1400.0,Petrol,Manual,1400.0,1071.428571428571,low,0.6,87332.0
Mitsubishi,Outlander,2004,SUV,112000.0,2000.0,Petrol,Manual,3200.0,6222.222222222223,low,0.6,199616.0
Mazda,626,1994,Hatchback,178000.0,1800.0,Petrol,Manual,550.0,6357.142857142857,low,0.6,34309.0
Mazda,Rare,2004,Hatchback,152000.0,1500.0,Petrol,Manual,1400.0,8444.444444444445,low,0.6,87332.0
Volkswagen,Touareg,2005,SUV,220000.0,2500.0,Diesel,Automatic,5300.0,12941.176470588236,medium,0.9,330614.0
Hyundai,Rare,2013,Sedan,85000.0,1600.0,Petrol,Manual,4900.0,9444.444444444443,low,0.6,305662.0
Volkswagen,Rare,2006,Hatchback,89000.0,2000.0,Petrol,Automatic,2600.0,5562.5,low,0.6,162188.0
Toyota,Auris,2008,Hatchback,210000.0,1400.0,Diesel,Manual,6800.0,15000.0,medium,0.6,424184.0
Opel,Rare,1996,Universal,220000.0,2500.0,Diesel,Manual,1800.0,8461.538461538461,low,0.9,112284.0
Peugeot,Rare,2009,Hatchback,116000.0,1600.0,Petrol,Manual,5399.0,8923.076923076924,low,0.6,336789.62
Volkswagen,Caddy,2001,Combi,223000.0,1900.0,Diesel,Manual,1050.0,10619.047619047618,medium,0.6,65499.0
BMW,5 Series,2014,Sedan,135000.0,1995.0,Diesel,Manual,17500.0,16875.0,medium,0.6,1091650.0
Volkswagen,Golf,2005,Coupe,280000.0,1400.0,Metan/Propan,Manual,3300.0,16470.58823529412,medium,0.6,205854.0
Skoda,Rare,2010,Minivan,224000.0,1200.0,Diesel,Manual,4500.0,18666.666666666668,medium,0.6,280710.0
Volkswagen,Rare,2001,Hatchback,65000.0,1200.0,Diesel,Manual,1300.0,3095.2380952380954,low,0.6,81094.0
Rare_Cheap,Rare,2008,SUV,87500.0,2400.0,Petrol,Manual,2800.0,6250.0,low,0.9,174664.0
Volkswagen,Golf,2003,Universal,189000.0,1400.0,Petrol,Manual,1700.0,9947.368421052632,low,0.6,106046.0
Volkswagen,Caddy,2009,Minivan,367907.0,1900.0,Diesel,Manual,5400.0,28300.53846153846,large,0.6,336852.0
Renault,Rare,2004,Minivan,123000.0,2000.0,Petrol,Manual,2350.0,6833.333333333333,low,0.6,146593.0
Citroen,C3,2006,Hatchback,123500.0,1400.0,Diesel,Manual,1550.0,7718.75,low,0.6,96689.0
Rare_Cheap,Rare,2008,Hatchback,23000.0,800.0,Petrol,Manual,1100.0,1642.857142857143,low,0.6,68618.0
Renault,Scenic,2010,Minivan,189000.0,1500.0,Diesel,Manual,3800.0,15750.0,medium,0.6,237044.0
Audi,A4,2009,Sedan,115000.0,2000.0,Petrol,Manual,5300.0,8846.153846153846,low,0.6,330614.0
Hyundai,Getz,2005,Hatchback,156000.0,1400.0,Diesel,Manual,1700.0,9176.470588235294,low,0.6,106046.0
Hyundai,Tucson,2012,Crossover,89500.0,2000.0,Petrol,Manual,6500.0,8950.0,low,0.6,405470.0
Dacia,Logan,2011,Sedan,156000.0,1600.0,Metan/Propan,Manual,1700.0,14181.818181818182,medium,0.6,106046.0
Fiat,Rare,2000,Minivan,198000.0,2000.0,Diesel,Manual,1250.0,9000.0,low,0.6,77975.0
Honda,Accord,1998,Sedan,320000.0,1850.0,Petrol,Manual,2400.0,13333.333333333334,medium,0.6,149712.0
Audi,Altele,2020,Sedan,25000.0,2950.0,Petrol,Automatic,43000.0,12500.0,medium,0.9,2682340.0
Vaz,2106,1990,Sedan,160000.0,1300.0,Petrol,Manual,7000.0,5000.0,low,0.6,436660.0
Toyota,Rare,2011,Hatchback,156000.0,1400.0,Diesel,Manual,4200.0,14181.818181818182,medium,0.6,261996.0
Nissan,Juke,2008,Crossover,96000.0,1600.0,Petrol,Automatic,4700.0,6857.142857142857,low,0.6,293186.0
Nissan,X-Trail,2014,Crossover,89000.0,1600.0,Diesel,Manual,7300.0,11125.0,medium,0.6,455374.0
KIA,Rare,2007,Minivan,125000.0,2000.0,Diesel,Automatic,3150.0,8333.333333333334,low,0.6,196497.0
Toyota,Auris,2012,Hatchback,180000.0,1400.0,Diesel,Manual,8490.0,18000.0,medium,0.6,529606.2000000001
KIA,Rio,2008,Sedan,123500.0,1500.0,Diesel,Manual,2600.0,8821.42857142857,low,0.6,162188.0
Volkswagen,Golf,2006,Hatchback,180000.0,1600.0,Petrol,Manual,3200.0,11250.0,medium,0.6,199616.0
Land Rover,Freelander,2008,SUV,120000.0,2000.0,Diesel,Automatic,5200.0,8571.42857142857,low,0.6,324376.0
Toyota,Rav 4,2006,Crossover,125000.0,2200.0,Diesel,Manual,6200.0,7812.5,low,0.9,386756.0
Volkswagen,Golf,1999,Hatchback,337600.0,1400.0,Petrol,Manual,2700.0,14678.260869565218,medium,0.6,168426.0
Mazda,3,2015,Sedan,45000.0,2000.0,Petrol,Automatic,8800.0,6428.571428571428,low,0.6,548944.0
Volkswagen,Vento,1995,Sedan,220000.0,1800.0,Petrol,Manual,499.0,8148.148148148148,low,0.6,31127.620000000003
Renault,Megane,2004,Universal,450000.0,1400.0,Metan/Propan,Manual,2700.0,25000.0,large,0.6,168426.0
Ford,Focus,2013,Sedan,85000.0,1600.0,Petrol,Automatic,4300.0,9444.444444444443,low,0.6,268234.0
Renault,Megane,2005,Universal,150000.0,1500.0,Diesel,Manual,1600.0,8823.529411764706,low,0.6,99808.0
Audi,Q5,2013,Crossover,84000.0,2000.0,Diesel,Automatic,9200.0,9333.333333333334,low,0.6,573896.0
Ford,Fusion,2007,Hatchback,113200.0,1400.0,Petrol,Manual,1800.0,7546.666666666667,low,0.6,112284.0
Mazda,Rare,2006,Microvan,130000.0,2000.0,Petrol,Manual,2900.0,8125.0,low,0.6,180902.0
Fiat,Rare,2010,Minivan,310000.0,1298.0,Diesel,Manual,4499.0,25833.33333333333,large,0.6,280647.62
Mazda,6,2004,Sedan,216000.0,2300.0,Metan/Propan,Manual,3550.0,12000.0,medium,0.9,221449.0
Audi,A4,1999,Universal,300000.0,1900.0,Diesel,Manual,1050.0,13043.478260869566,medium,0.6,65499.0
Renault,Laguna,2000,Universal,232800.0,1900.0,Diesel,Manual,1800.0,10581.818181818182,medium,0.6,112284.0
BMW,Rare,2012,Crossover,182000.0,1998.0,Diesel,Automatic,15200.0,18200.0,medium,0.6,948176.0
Mercedes,C Class,2001,Universal,266000.0,2200.0,Diesel,Manual,1700.0,12666.666666666666,medium,0.9,106046.0
Vaz,2106,1984,Sedan,73000.0,1300.0,Petrol,Manual,8500.0,1921.0526315789475,low,0.6,530230.0
BMW,3 Series,1996,Sedan,268000.0,1800.0,Petrol,Manual,2100.0,10307.692307692309,medium,0.6,130998.0
Volkswagen,Passat,2013,Universal,186000.0,2000.0,Diesel,Manual,12400.0,20666.666666666668,large,0.6,773512.0
Opel,Vectra,1999,Hatchback,45000.0,1800.0,Metan/Propan,Manual,1450.0,1956.5217391304348,low,0.6,90451.0
Audi,A6,2008,Universal,255000.0,2700.0,Diesel,Manual,4650.0,18214.285714285717,medium,0.9,290067.0
Renault,Laguna,2011,Sedan,114000.0,1500.0,Diesel,Manual,6700.0,10363.636363636364,medium,0.6,417946.0
Dacia,Logan,2007,Sedan,480000.0,1400.0,Metan/Propan,Manual,2700.0,32000.0,large,0.6,168426.0
Opel,Rare,1999,Coupe,123459.0,1550.0,Petrol,Manual,1550.0,5367.782608695652,low,0.6,96689.0
Dacia,Logan,2005,Sedan,300000.0,1400.0,Metan/Propan,Manual,2500.0,17647.058823529413,medium,0.6,155950.0
Hyundai,Rare,2007,Hatchback,89560.0,1100.0,Petrol,Manual,2600.0,5970.666666666667,low,0.6,162188.0
BMW,X5,2016,Crossover,70123.0,2000.0,Plug-in Hybrid,Automatic,19650.0,11687.166666666666,medium,0.6,1225767.0
Toyota,Rare,2014,Universal,170000.0,1800.0,Hybrid,Automatic,10800.0,21250.0,large,0.6,673704.0
Honda,Civic,2017,Sedan,28200.0,1500.0,Petrol,Automatic,14000.0,5640.0,low,0.6,873320.0
BMW,X5,2005,Crossover,220000.0,3000.0,Diesel,Automatic,5200.0,12941.176470588236,medium,0.9,324376.0
KIA,Optima,2014,Sedan,60000.0,2000.0,Metan/Propan,Automatic,10350.0,7500.0,low,0.6,645633.0
Volkswagen,Caddy,2002,Combi,360000.0,1900.0,Diesel,Manual,2800.0,18000.0,medium,0.6,174664.0
Volkswagen,Transporter,1998,Minivan,236598.0,1890.0,Diesel,Manual,3600.0,9858.25,low,0.6,224568.0
Honda,Civic,2004,Hatchback,200000.0,1600.0,Petrol,Manual,4500.0,11111.111111111111,medium,0.6,280710.0
Renault,Megane,2006,Universal,150000.0,1500.0,Diesel,Manual,2300.0,9375.0,low,0.6,143474.0
Land Rover,Freelander,2009,Crossover,120000.0,2200.0,Diesel,Manual,7200.0,9230.76923076923,low,0.9,449136.0
Renault,Rare,2016,Crossover,130000.0,1500.0,Diesel,Automatic,9900.0,21666.666666666668,large,0.6,617562.0
Mitsubishi,Galant,1997,Sedan,260000.0,2000.0,Petrol,Manual,2200.0,10400.0,medium,0.6,137236.0
Volkswagen,Golf,1991,Hatchback,11111.0,1600.0,Petrol,Manual,850.0,358.4193548387097,low,0.6,53023.0
Mercedes,E Class,2015,Sedan,248800.0,2200.0,Diesel,Automatic,20000.0,35542.857142857145,large,0.9,1247600.0
KIA,Sportage,2012,Crossover,162000.0,2000.0,Petrol,Automatic,9999.0,16200.0,medium,0.6,623737.62
Renault,Megane,2010,Universal,241000.0,1500.0,Diesel,Manual,5100.0,20083.33333333333,large,0.6,318138.0
Skoda,Octavia,2011,Universal,170000.0,1400.0,Petrol,Manual,5650.0,15454.545454545454,medium,0.6,352447.0
BMW,5 Series,1999,Sedan,333000.0,2500.0,Petrol,Automatic,4000.0,14478.260869565218,medium,0.9,249520.0
Volkswagen,Golf,1996,Hatchback,11111.0,1984.0,Petrol,Manual,1000.0,427.34615384615387,low,0.6,62380.0
Citroen,Rare,2009,Sedan,187000.0,1500.0,Petrol,Manual,3300.0,14384.615384615385,medium,0.6,205854.0
Dacia,Sandero,2012,Hatchback,90000.0,1400.0,Petrol,Manual,2500.0,9000.0,low,0.6,155950.0
BMW,3 Series,2005,Sedan,180000.0,2000.0,Diesel,Manual,4500.0,10588.235294117649,medium,0.6,280710.0
Fiat,Rare,2000,Minivan,222222.0,1900.0,Diesel,Manual,800.0,10101.0,low,0.6,49904.0
Volkswagen,Passat,2003,Sedan,302000.0,1800.0,Metan/Propan,Automatic,4200.0,15894.736842105263,medium,0.6,261996.0
BMW,5 Series,2001,Sedan,368569.0,3000.0,Diesel,Manual,7500.0,17550.904761904763,medium,0.9,467850.0
BMW,5 Series,1989,Sedan,325000.0,2500.0,Metan/Propan,Manual,2000.0,9848.484848484848,low,0.9,124760.0
Volkswagen,Golf,1987,Hatchback,304472.0,1600.0,Diesel,Manual,900.0,8699.2,low,0.6,56142.0
Toyota,Corolla,2005,Hatchback,240000.0,1400.0,Diesel,Manual,5200.0,14117.64705882353,medium,0.6,324376.0
Mitsubishi,Rare,2005,Hatchback,185000.0,1300.0,Petrol,Manual,2800.0,10882.35294117647,medium,0.6,174664.0
Citroen,Rare,2010,Minivan,250000.0,1600.0,Diesel,Automatic,7200.0,20833.33333333333,large,0.6,449136.0
Toyota,Corolla,2004,Sedan,274358.0,1399.0,Diesel,Manual,5200.0,15242.111111111111,medium,0.6,324376.0
Hyundai,Rare,1994,Sedan,300000.0,1500.0,Petrol,Manual,750.0,10714.285714285714,medium,0.6,46785.0
Skoda,Superb,2011,Universal,239000.0,2000.0,Diesel,Automatic,11700.0,21727.272727272728,large,0.6,729846.0
Mitsubishi,Galant,1993,Hatchback,400000.0,1800.0,Petrol,Manual,600.0,13793.103448275862,medium,0.6,37428.0
Mercedes,E Class,1999,Sedan,500000.0,2000.0,Metan/Propan,Manual,2900.0,21739.130434782608,large,0.6,180902.0
KIA,Rare,2017,Crossover,215000.0,1600.0,Hybrid,Automatic,13399.0,43000.0,large,0.6,835829.62
Chrysler,Rare,2008,Sedan,102000.0,3500.0,Petrol,Automatic,2600.0,7285.714285714285,low,1.2,162188.0
Mazda,6,2009,Universal,240000.0,1998.0,Diesel,Manual,6100.0,18461.53846153846,medium,0.6,380518.0
Rare_Good,Rare,2015,Sedan,65000.0,772.0,Electric,Automatic,40000.0,9285.714285714286,low,0.6,2495200.0
Subaru,Rare,2002,Universal,315000.0,1994.0,Metan/Propan,Manual,2600.0,15750.0,medium,0.6,162188.0
Volkswagen,Golf,2010,Hatchback,157000.0,1400.0,Petrol,Manual,7800.0,13083.333333333334,medium,0.6,486564.0
Toyota,Rare,2009,Universal,279000.0,998.0,Petrol,Manual,3500.0,21461.53846153846,large,0.6,218330.0
BMW,X3,2017,SUV,203000.0,1997.0,Diesel,Automatic,23000.0,40600.0,large,0.6,1434740.0
Volkswagen,Touareg,2006,Crossover,169000.0,2500.0,Diesel,Manual,9999.0,10562.5,medium,0.9,623737.62
Renault,Megane,2011,Hatchback,213000.0,1500.0,Diesel,Manual,5500.0,19363.636363636364,large,0.6,343090.0
Toyota,Corolla,2007,Hatchback,291500.0,1368.0,Diesel,Manual,6050.0,19433.33333333333,large,0.6,377399.0
Dacia,Logan,2010,Universal,193000.0,1500.0,Diesel,Automatic,4150.0,16083.333333333334,medium,0.6,258877.0
Mercedes,C Class,2005,Universal,27000.0,1800.0,Petrol,Automatic,6100.0,1588.235294117647,low,0.6,380518.0
Skoda,Octavia,2011,Hatchback,220000.0,1600.0,Diesel,Manual,8600.0,20000.0,large,0.6,536468.0
Chevrolet,Rare,2018,SUV,33000.0,1800.0,Petrol,Automatic,13750.0,8250.0,low,0.6,857725.0
BMW,3 Series,2000,Sedan,340000.0,1800.0,Petrol,Manual,3300.0,15454.545454545454,medium,0.6,205854.0
Subaru,Rare,2007,Minivan,122000.0,2000.0,Petrol,Automatic,6299.0,8133.333333333333,low,0.6,392931.62
Hyundai,Matrix,2006,Minivan,220000.0,1500.0,Diesel,Manual,3500.0,13750.0,medium,0.6,218330.0
BMW,3 Series,2000,Universal,480000.0,1985.0,Petrol,Manual,3800.0,21818.18181818182,large,0.6,237044.0
Toyota,Corolla,2015,Sedan,180000.0,1600.0,Metan/Propan,Automatic,9100.0,25714.285714285717,large,0.6,567658.0
Toyota,Auris,2012,Hatchback,185000.0,1400.0,Diesel,Manual,8490.0,18500.0,medium,0.6,529606.2000000001
Opel,Astra,2006,Universal,123456.0,1300.0,Diesel,Manual,2700.0,7716.0,low,0.6,168426.0
Audi,A6,2000,Sedan,123456.0,2500.0,Diesel,Manual,2000.0,5611.636363636364,low,0.9,124760.0
Volkswagen,Golf,2001,Hatchback,123456.0,1600.0,Petrol,Manual,2000.0,5878.857142857143,low,0.6,124760.0
Fiat,Rare,2015,Universal,101000.0,1300.0,Diesel,Manual,5800.0,14428.57142857143,medium,0.6,361804.0
Opel,Combo,2007,Universal,282000.0,1248.0,Diesel,Manual,4100.0,18800.0,medium,0.6,255758.0
Renault,Kangoo,2010,Combi,160000.0,1500.0,Diesel,Manual,4199.0,13333.333333333334,medium,0.6,261933.62000000002
Audi,A6,2003,Sedan,302000.0,2500.0,Diesel,Automatic,3700.0,15894.736842105263,medium,0.9,230806.0
Hyundai,Santa FE,2006,SUV,181000.0,2700.0,Metan/Propan,Automatic,8500.0,11312.5,medium,0.9,530230.0
Opel,Astra,2011,Hatchback,192000.0,1300.0,Diesel,Manual,5500.0,17454.545454545456,medium,0.6,343090.0
Audi,A4,2010,Universal,203650.0,1795.0,Petrol,Manual,8300.0,16970.833333333332,medium,0.6,517754.0
Mercedes,C Class,2003,Coupe,190000.0,1800.0,Petrol,Manual,3600.0,10000.0,low,0.6,224568.0
Nissan,Primera,1996,Sedan,270000.0,1600.0,Petrol,Manual,1800.0,10384.615384615385,medium,0.6,112284.0
Dacia,Rare,2014,Minivan,202870.0,1600.0,Metan/Propan,Manual,5000.0,25358.75,large,0.6,311900.0
