Make,Model,Year,Style,Distance,Engine_capacity,Fuel_type,Transmission,Price_euro,km_year,Dis_rating,Nalog_cof,Price_Ru
22,8,1998,4,250000.0,1600.0,4,1,38000.0,10416.666666666666,2,0.6,2370440.0
2,101,2017,3,63147.0,2000.0,4,0,17400.0,12629.4,2,0.6,1085412.0
41,101,2014,4,126168.0,1800.0,2,0,8390.0,15771.0,2,0.6,523368.2
41,25,2015,10,60038.0,2500.0,2,0,11300.0,8576.857142857143,1,0.9,704894.0
28,23,2006,11,272500.0,1300.0,0,1,3999.0,17031.25,2,0.6,249457.62000000002
28,23,2010,4,181450.0,1300.0,0,1,5350.0,15120.833333333334,2,0.6,333733.0
23,48,2007,10,360500.0,2200.0,0,0,9650.0,24033.33333333333,0,0.9,601967.0
13,41,2004,4,212000.0,1600.0,4,1,4150.0,11777.777777777776,2,0.6,258877.0
43,90,2010,4,120000.0,1400.0,4,0,7299.0,10000.0,1,0.6,455311.62
33,80,2010,1,123000.0,1500.0,0,1,5000.0,10250.0,1,0.6,311900.0
36,113,2011,10,195000.0,1400.0,4,1,6999.0,17727.272727272728,2,0.6,436597.62
18,112,2000,9,266666.0,2000.0,3,1,3100.0,12121.181818181818,2,0.6,193378.0
1,93,2014,9,71000.0,2000.0,0,0,16999.0,8875.0,1,0.6,1060397.62
28,101,1988,10,81761.0,1600.0,4,1,550.0,2404.735294117647,1,0.6,34309.0
28,132,2017,6,75000.0,1600.0,3,1,7500.0,15000.0,2,0.6,467850.0
39,101,2007,11,250000.0,2000.0,3,0,5600.0,16666.666666666668,2,0.6,349328.0
36,50,2012,4,288000.0,1200.0,4,1,4000.0,28800.0,0,0.6,249520.0
43,88,2009,11,220000.0,2000.0,0,1,6999.0,16923.076923076922,2,0.6,436597.62
2,6,2004,10,30000.0,1800.0,4,1,4000.0,1666.6666666666667,1,0.6,249520.0
23,104,2006,10,220000.0,3000.0,0,0,14990.0,13750.0,2,0.9,935076.2000000001
29,101,1998,4,200010.0,1400.0,4,1,1400.0,8333.75,1,0.6,87332.0
34,101,2000,10,200000.0,2000.0,4,1,3500.0,9090.90909090909,1,0.6,218330.0
36,100,2013,10,170000.0,1200.0,4,1,6700.0,18888.88888888889,0,0.6,417946.0
20,101,2007,9,193500.0,4700.0,3,0,25000.0,12900.0,2,1.5,1559500.0
2,6,1995,10,330000.0,1800.0,3,1,2500.0,12222.222222222224,2,0.6,155950.0
41,26,2001,10,123456.0,2000.0,0,1,1700.0,5878.857142857143,1,0.6,106046.0
28,122,2000,10,123456.0,2000.0,4,1,1000.0,5611.636363636364,1,0.6,62380.0
43,61,1996,11,123456.0,1900.0,0,1,1500.0,4748.307692307692,1,0.6,93570.0
6,77,2012,6,200000.0,1500.0,0,1,3500.0,20000.0,0,0.6,218330.0
43,37,2006,1,123456.0,1900.0,0,1,3500.0,7716.0,1,0.6,218330.0
28,132,2003,11,123456.0,2000.0,0,1,2000.0,6497.684210526316,1,0.6,124760.0
33,107,2016,6,153000.0,1461.0,0,1,7450.0,25500.0,0,0.6,464731.0
43,119,2001,6,290000.0,2500.0,0,1,4100.0,13809.52380952381,2,0.9,255758.0
27,91,2003,10,270000.0,2200.0,0,1,2500.0,14210.526315789471,2,0.9,155950.0
42,2,1985,10,37056.0,1600.0,4,1,500.0,1001.5135135135135,1,0.6,31190.0
41,74,2008,9,214000.0,2700.0,4,0,16500.0,15285.714285714286,2,0.9,1029270.0
13,35,2015,3,120000.0,2200.0,0,0,14500.0,17142.85714285714,2,0.9,904510.0
23,48,2005,10,400000.0,1800.0,4,1,7500.0,23529.41176470588,0,0.6,467850.0
6,77,2006,6,200000.0,1600.0,3,1,2900.0,12500.0,2,0.6,180902.0
2,9,1996,10,350000.0,2500.0,4,1,3300.0,13461.53846153846,2,0.9,205854.0
41,24,2010,4,141000.0,1400.0,0,1,7490.0,11750.0,2,0.6,467226.2
43,90,2013,4,155000.0,1200.0,4,1,4479.0,17222.222222222223,2,0.6,279400.02
22,10,2014,11,13609.0,1600.0,4,1,3500.0,1701.125,1,0.6,218330.0
43,88,2010,11,286871.0,1600.0,0,0,4258.0,23905.916666666668,0,0.6,265614.04000000004
14,106,2009,9,200023.0,2200.0,0,0,6000.0,15386.384615384615,2,0.9,374280.0
1,17,2010,10,437648.0,2400.0,0,0,5050.0,36470.66666666666,0,0.9,315019.0
41,102,2011,10,45321.0,1900.0,4,1,5500.0,4120.090909090909,1,0.6,343090.0
18,101,2015,4,54846.0,1500.0,3,1,4512.0,7835.142857142857,1,0.6,281458.56
13,41,2006,10,274500.0,1800.0,3,1,4750.0,17156.25,2,0.6,296305.0
28,101,2015,9,82000.0,1400.0,4,0,11450.0,11714.285714285714,2,0.6,714251.0
28,23,2009,11,203000.0,1300.0,0,1,4450.0,15615.384615384615,2,0.6,277591.0
41,102,2006,3,162000.0,2200.0,0,1,8300.0,10125.0,1,0.9,517754.0
28,65,2010,10,79000.0,1800.0,4,1,8300.0,6583.333333333333,1,0.6,517754.0
6,47,2012,3,167000.0,1500.0,0,1,7550.0,16700.0,2,0.6,470969.0
23,104,2007,10,269471.0,3500.0,4,0,12500.0,17964.733333333334,2,1.2,779750.0
1,15,2006,11,415000.0,3000.0,0,1,3200.0,25937.5,0,0.9,199616.0
11,51,2001,4,100000.0,1300.0,4,1,1300.0,4761.9047619047615,1,0.6,81094.0
24,101,2004,2,195000.0,1400.0,0,1,5700.0,10833.333333333334,2,0.6,355566.0
36,50,2011,1,209000.0,1199.0,0,1,4750.0,19000.0,0,0.6,296305.0
14,60,2009,4,178821.0,1400.0,4,1,3000.0,13755.46153846154,2,0.6,187140.0
6,76,2019,11,111111.0,1111.0,0,0,1799.0,37037.0,0,0.6,112221.62000000001
42,101,2004,4,205000.0,1500.0,4,1,1300.0,11388.888888888889,2,0.6,81094.0
3,22,2003,10,250000.0,2200.0,4,1,1600.0,13157.894736842103,2,0.9,99808.0
43,115,2007,3,145000.0,1400.0,4,1,7300.0,9666.666666666666,1,0.6,455374.0
1,17,2013,10,175000.0,2800.0,4,0,18399.0,19444.444444444445,0,0.9,1147729.62
6,47,2018,3,75000.0,1461.0,0,1,14850.0,18750.0,2,0.6,926343.0
28,46,2007,4,358000.0,1300.0,0,1,3200.0,23866.666666666668,0,0.6,199616.0
23,48,1998,10,267000.0,2000.0,4,1,4600.0,11125.0,2,0.6,286948.0
28,65,2013,10,180000.0,1400.0,4,1,6490.0,20000.0,0,0.6,404846.2
1,15,2006,11,200000.0,200.0,0,0,3500.0,12500.0,2,0.6,218330.0
13,20,2014,10,106000.0,2000.0,2,0,13990.0,13250.0,2,0.6,872696.2000000001
39,101,2009,10,226000.0,2000.0,0,1,7500.0,17384.615384615383,2,0.6,467850.0
43,88,1996,10,3000.0,1800.0,3,1,1600.0,115.3846153846154,1,0.6,99808.0
33,80,2011,11,145000.0,1461.0,0,0,6500.0,13181.818181818182,2,0.6,405470.0
43,117,2008,6,220000.0,1400.0,4,1,5250.0,15714.285714285714,2,0.6,327495.0
23,48,2012,10,180000.0,2200.0,0,0,15500.0,18000.0,2,0.9,966890.0
23,124,2010,6,268000.0,2148.0,0,1,9000.0,22333.33333333333,0,0.9,561420.0
35,64,2012,11,192000.0,1200.0,0,1,5200.0,19200.0,0,0.6,324376.0
23,108,1987,10,252000.0,2000.0,0,1,900.0,7200.0,1,0.6,56142.0
43,88,2011,11,192000.0,1390.0,4,1,7600.0,17454.545454545456,2,0.6,474088.0
2,9,2008,10,250000.0,1998.0,0,0,10000.0,17857.14285714286,2,0.6,623800.0
3,28,2005,10,165000.0,1600.0,4,0,2500.0,9705.882352941177,1,0.6,155950.0
14,101,2013,2,138000.0,2000.0,4,0,9500.0,15333.333333333334,2,0.6,592610.0
44,101,2010,11,300000.0,1599.0,0,1,6500.0,25000.0,0,0.6,405470.0
43,61,2010,4,200000.0,1400.0,4,0,7000.0,16666.666666666668,2,0.6,436660.0
30,39,2016,9,94000.0,3000.0,0,0,49900.0,15666.666666666666,2,0.9,3112762.0
41,92,2008,4,170000.0,1400.0,4,0,6600.0,12142.857142857143,2,0.6,411708.0
14,133,2012,9,204000.0,2000.0,0,0,12800.0,20400.0,0,0.6,798464.0
36,85,2012,4,189000.0,1400.0,4,1,8100.0,18900.0,0,0.6,505278.0
43,88,2007,11,300000.0,2000.0,0,1,7250.0,20000.0,0,0.6,452255.0
23,48,2005,10,200000.0,2200.0,0,1,7500.0,11764.70588235294,2,0.9,467850.0
23,48,2004,11,397000.0,2700.0,0,0,4300.0,22055.555555555555,0,0.9,268234.0
43,61,2003,4,251000.0,1400.0,4,1,4100.0,13210.526315789471,2,0.6,255758.0
4,101,2009,10,113000.0,2680.0,3,0,7500.0,8692.307692307691,1,0.9,467850.0
2,9,1995,10,30000.0,2000.0,3,0,3000.0,1111.111111111111,1,0.6,187140.0
32,101,2007,10,248250.0,2398.0,3,1,3500.0,16550.0,2,0.9,218330.0
2,9,2013,10,199999.0,3000.0,4,0,15300.0,22222.11111111111,0,0.9,954414.0
33,101,2003,5,318500.0,1900.0,0,1,3200.0,16763.157894736843,2,0.6,199616.0
41,25,2013,10,220000.0,2494.0,2,0,16999.0,24444.444444444445,0,0.9,1060397.62
23,101,2015,3,60000.0,3000.0,0,0,19000.0,8571.42857142857,1,0.9,1185220.0
28,43,2010,11,123000.0,1700.0,0,1,2950.0,10250.0,1,0.6,184021.0
23,14,2013,4,23500.0,1600.0,4,0,9999.0,2611.1111111111118,1,0.6,623737.62
18,111,2014,3,67000.0,2400.0,4,0,12300.0,8375.0,1,0.9,767274.0
18,111,2016,3,66000.0,2400.0,4,0,17300.0,11000.0,2,0.9,1079174.0
23,31,1995,10,400000.0,1800.0,4,1,2400.0,14814.814814814816,2,0.6,149712.0
2,101,2006,0,145000.0,4799.0,4,0,13500.0,9062.5,1,1.5,842130.0
6,76,2014,10,40000.0,1200.0,4,1,3499.0,5000.0,1,0.6,218267.62
23,31,2004,10,272000.0,2200.0,0,0,6500.0,15111.111111111111,2,0.9,405470.0
43,90,1997,10,200000.0,1400.0,4,1,2500.0,8000.0,1,0.6,155950.0
41,101,2012,11,250000.0,1800.0,2,0,8888.0,25000.0,0,0.6,554433.4400000001
2,6,1999,10,395000.0,2000.0,0,1,4000.0,17173.91304347826,2,0.6,249520.0
1,13,1988,10,281000.0,1900.0,3,1,1600.0,8264.70588235294,1,0.6,99808.0
41,44,2006,11,190000.0,1400.0,0,1,4650.0,11875.0,2,0.6,290067.0
41,102,2005,9,250000.0,2000.0,4,1,4300.0,14705.882352941177,2,0.6,268234.0
3,101,2016,10,123000.0,1600.0,4,1,4200.0,20500.0,0,0.6,261996.0
36,85,2010,10,169000.0,1800.0,4,0,7300.0,14083.333333333334,2,0.6,455374.0
10,101,1994,1,208142.0,1300.0,4,1,1000.0,7433.642857142857,1,0.6,62380.0
33,107,2005,6,20000.0,1500.0,0,1,3300.0,1176.470588235294,1,0.6,205854.0
6,47,2014,3,119000.0,1461.0,0,1,10150.0,14875.0,2,0.6,633157.0
33,42,2015,11,147000.0,1500.0,0,1,6700.0,21000.0,0,0.6,417946.0
42,101,1986,10,85237.0,1450.0,4,1,1200.0,2367.6944444444443,1,0.6,74856.0
41,44,2010,10,136000.0,1400.0,0,1,7500.0,11333.333333333334,2,0.6,467850.0
38,101,2014,6,190000.0,1998.0,0,0,12350.0,23750.0,0,0.6,770393.0
5,101,2017,6,200000.0,1998.0,0,1,8250.0,40000.0,0,0.6,514635.0
22,11,2000,10,350481.0,2000.0,3,1,2800.0,15930.954545454546,2,0.6,174664.0
18,40,2007,11,2500.0,1600.0,0,1,5200.0,166.66666666666666,1,0.6,324376.0
28,81,2013,4,204000.0,1300.0,0,1,5650.0,22666.666666666668,0,0.6,352447.0
33,80,2003,10,300000.0,1600.0,3,1,3500.0,15789.473684210529,2,0.6,218330.0
43,66,2016,10,72426.0,1400.0,4,0,8000.0,12071.0,2,0.6,499040.0
27,101,1995,10,390000.0,1995.0,4,1,1500.0,14444.444444444443,2,0.6,93570.0
11,101,1996,11,200000.0,4000.0,4,0,5500.0,7692.307692307692,1,1.2,343090.0
33,62,2014,6,161000.0,1500.0,0,1,7800.0,20125.0,0,0.6,486564.0
33,101,2008,5,350563.0,1998.0,0,1,6555.0,25040.214285714286,0,0.6,408900.9
35,64,2011,11,197000.0,1200.0,0,1,4800.0,17909.090909090908,2,0.6,299424.0
28,122,2002,4,212000.0,1800.0,3,1,3500.0,10600.0,2,0.6,218330.0
43,117,2008,5,238000.0,2000.0,0,0,8000.0,17000.0,2,0.6,499040.0
36,50,2012,4,211000.0,1200.0,0,1,4500.0,21100.0,0,0.6,280710.0
1,15,2001,10,400000.0,2485.0,0,0,4800.0,19047.61904761905,0,0.9,299424.0
28,23,2011,4,200000.0,1300.0,0,1,5250.0,18181.81818181818,2,0.6,327495.0
28,122,1992,10,340000.0,2000.0,3,1,1300.0,11333.333333333334,2,0.6,81094.0
23,31,2001,10,280000.0,2000.0,3,0,4500.0,13333.333333333334,2,0.6,280710.0
2,9,2005,11,300000.0,3000.0,0,0,5000.0,17647.058823529413,2,0.9,311900.0
11,54,2019,10,68000.0,1999.0,2,0,19300.0,22666.666666666668,0,0.6,1203934.0
41,92,2010,11,235000.0,1800.0,2,0,7990.0,19583.33333333333,0,0.6,498416.2
41,74,2008,9,201000.0,2700.0,3,0,15490.0,14357.142857142857,2,0.9,966266.2000000001
29,1,2005,11,216000.0,1399.0,4,1,2500.0,12705.882352941177,2,0.6,155950.0
28,23,2003,11,335000.0,1700.0,0,1,1800.0,17631.57894736842,2,0.6,112284.0
2,9,2000,10,300000.0,300.0,0,1,1600.0,13636.363636363636,2,0.6,99808.0
41,102,2016,9,180000.0,2500.0,2,0,20699.0,30000.0,0,0.9,1291203.62
35,64,2013,4,68500.0,1400.0,4,1,5400.0,7611.111111111111,1,0.6,336852.0
23,101,2019,2,10000.0,2000.0,0,0,48000.0,3333.333333333333,1,0.6,2994240.0
41,24,2008,4,250000.0,1400.0,0,1,6100.0,17857.14285714286,2,0.6,380518.0
33,80,2016,11,205000.0,1461.0,0,0,8200.0,34166.666666666664,0,0.6,511516.0
33,80,2011,11,144000.0,1500.0,0,1,5900.0,13090.90909090909,2,0.6,368042.0
33,80,2012,11,172000.0,1500.0,0,1,6200.0,17200.0,2,0.6,386756.0
43,88,2009,11,172000.0,1400.0,4,1,6800.0,13230.76923076923,2,0.6,424184.0
2,9,2006,4,247000.0,2000.0,0,1,4000.0,15437.5,2,0.6,249520.0
17,101,2015,9,225000.0,2000.0,0,0,16800.0,32142.85714285714,0,0.6,1047984.0
43,90,2014,4,193000.0,1422.0,0,1,7500.0,24125.0,0,0.6,467850.0
33,68,2016,3,128000.0,1500.0,0,0,11900.0,21333.33333333333,0,0.6,742322.0
23,101,2000,2,298000.0,2295.0,4,0,3250.0,13545.454545454546,2,0.9,202735.0
28,101,1996,10,333000.0,2500.0,0,1,2100.0,12807.692307692309,2,0.9,130998.0
41,38,1999,10,30000.0,2200.0,4,0,4000.0,1304.3478260869565,1,0.9,249520.0
22,5,2018,10,33000.0,1500.0,4,1,12500.0,8250.0,1,0.6,779750.0
29,101,2000,10,400000.0,2200.0,0,1,1000.0,18181.81818181818,2,0.9,62380.0
33,68,2019,9,57345.0,1499.0,0,1,16999.0,19115.0,0,0.6,1060397.62
33,68,2016,3,123561.0,1500.0,0,0,14399.0,20593.5,0,0.6,898209.62
26,101,1979,2,50000.0,1500.0,4,1,5000.0,1162.7906976744189,1,0.6,311900.0
25,101,2002,4,223000.0,1800.0,4,1,1400.0,11150.0,2,0.6,87332.0
43,88,2016,10,123000.0,1600.0,0,0,8800.0,20500.0,0,0.6,548944.0
43,101,2013,4,135000.0,1600.0,0,0,6300.0,15000.0,2,0.6,392994.0
41,74,2010,9,123000.0,2700.0,3,0,12500.0,10250.0,1,0.9,779750.0
5,30,2015,11,116000.0,1600.0,0,1,6500.0,16571.428571428572,2,0.6,405470.0
43,115,2013,3,132000.0,2000.0,4,0,7700.0,14666.666666666666,2,0.6,480326.0
22,10,2009,4,98000.0,2000.0,4,0,3550.0,7538.461538461538,1,0.6,221449.0
23,56,2016,9,110590.0,300.0,0,0,46500.0,18431.666666666668,2,0.6,2900670.0
2,6,2006,10,185000.0,2000.0,0,1,7190.0,11562.5,2,0.6,448512.2
11,101,2001,6,136000.0,1900.0,0,1,1550.0,6476.190476190476,1,0.6,96689.0
23,29,2005,4,145000.0,1800.0,4,1,3200.0,8529.411764705883,1,0.6,199616.0
2,9,2017,10,130000.0,2000.0,0,0,28500.0,26000.0,0,0.6,1777830.0
33,80,2006,10,292000.0,1400.0,4,1,2750.0,18250.0,2,0.6,171545.0
36,113,2017,10,114800.0,2000.0,0,0,18900.0,22960.0,0,0.6,1178982.0
18,101,2005,5,209000.0,2000.0,3,1,3000.0,12294.117647058823,2,0.6,187140.0
33,101,1991,4,196000.0,1870.0,4,1,16500.0,6322.580645161291,1,0.6,1029270.0
33,42,2020,4,1800.0,898.0,4,1,8900.0,900.0,1,0.6,555182.0
2,6,2011,11,200000.0,2000.0,4,1,7999.0,18181.81818181818,2,0.6,498977.62
41,26,2014,10,143000.0,2000.0,0,1,12600.0,17875.0,2,0.6,785988.0
2,9,1998,10,333333.0,200.0,3,0,3850.0,13888.875,2,0.6,240163.0
33,62,2005,11,300000.0,1500.0,0,1,2400.0,17647.058823529413,2,0.6,149712.0
27,95,2008,3,178000.0,1500.0,0,1,6700.0,12714.285714285714,2,0.6,417946.0
43,61,2012,4,110000.0,1400.0,4,1,8500.0,11000.0,2,0.6,530230.0
43,37,2001,6,200000.0,1900.0,0,1,1800.0,9523.809523809525,1,0.6,112284.0
43,115,2012,3,114000.0,2000.0,4,0,11500.0,11400.0,2,0.6,717370.0
19,101,2009,9,65000.0,2400.0,0,1,30999.0,5000.0,1,0.9,1933717.62
42,101,1990,10,34590.0,1500.0,4,1,4050.0,1080.9375,1,0.6,252639.0
41,102,2006,3,290000.0,2200.0,0,1,5000.0,18125.0,2,0.9,311900.0
28,101,1990,4,10000.0,1700.0,0,1,600.0,312.5,1,0.6,37428.0
31,101,2008,4,226348.0,1400.0,4,1,1400.0,16167.714285714286,2,0.6,87332.0
38,101,2004,9,189756.0,2900.0,0,1,4000.0,10542.0,2,0.9,249520.0
11,83,2001,11,250000.0,1998.0,0,1,3300.0,11904.761904761905,2,0.6,205854.0
27,95,2010,3,207000.0,1500.0,0,1,7350.0,17250.0,2,0.6,458493.0
5,101,2014,10,159000.0,1600.0,4,1,7300.0,19875.0,0,0.6,455374.0
2,9,2001,10,380000.0,2500.0,0,1,4800.0,18095.23809523809,2,0.9,299424.0
28,65,2012,10,1111.0,1700.0,0,1,2200.0,111.1,1,0.6,137236.0
27,67,2015,4,7800.0,1600.0,4,0,14499.0,1114.2857142857142,1,0.6,904447.62
2,127,2015,9,35000.0,3000.0,4,0,24999.0,5000.0,1,0.9,1559437.62
33,80,2011,11,177000.0,1500.0,0,1,5599.0,16090.90909090909,2,0.6,349265.62
33,69,2014,7,147000.0,1500.0,0,1,5999.0,18375.0,2,0.6,374217.62
36,100,2016,4,199000.0,1400.0,0,1,7000.0,33166.666666666664,0,0.6,436660.0
35,101,2011,6,168200.0,1400.0,4,1,8800.0,15290.90909090909,2,0.6,548944.0
23,101,2014,5,286250.0,3000.0,0,0,19499.0,35781.25,0,0.9,1216347.62
23,124,2002,6,350000.0,2200.0,0,1,4000.0,17500.0,2,0.9,249520.0
5,101,2010,3,185000.0,2200.0,0,0,7500.0,15416.666666666666,2,0.9,467850.0
43,61,2013,4,86000.0,1200.0,4,0,10500.0,9555.555555555557,1,0.6,654990.0
17,101,2020,3,4000.0,1300.0,4,0,19900.0,2000.0,1,0.6,1241362.0
28,23,1992,10,375518.0,1800.0,4,1,750.0,12517.266666666666,2,0.6,46785.0
13,101,2005,6,260000.0,1700.0,4,1,2200.0,15294.117647058823,2,0.6,137236.0
41,26,2004,11,290000.0,1994.0,4,1,6000.0,16111.111111111111,2,0.6,374280.0
14,19,2005,10,130000.0,1500.0,4,0,4450.0,7647.058823529412,1,0.6,277591.0
43,37,2011,6,270000.0,1600.0,0,0,10500.0,24545.454545454544,0,0.6,654990.0
43,88,2010,11,177000.0,1800.0,4,0,7200.0,14750.0,2,0.6,449136.0
2,9,1992,10,350742.0,200.0,4,1,2500.0,11691.4,2,0.6,155950.0
33,68,2015,3,180000.0,1500.0,0,0,12300.0,25714.285714285717,0,0.6,767274.0
41,44,2006,11,216000.0,1400.0,4,1,5950.0,13500.0,2,0.6,371161.0
43,61,2008,4,196000.0,1400.0,4,1,4500.0,14000.0,2,0.6,280710.0
14,110,2001,10,235000.0,200.0,4,1,2850.0,11190.47619047619,2,0.6,177783.0
36,50,2016,4,40000.0,1400.0,0,0,2599.0,6666.666666666667,1,0.6,162125.62
43,101,2015,4,40000.0,1600.0,0,0,4999.0,5714.285714285715,1,0.6,311837.62
13,41,1993,2,403946.0,1300.0,4,1,1300.0,13929.172413793103,2,0.6,81094.0
19,99,2006,9,320000.0,2700.0,0,0,5900.0,20000.0,0,0.9,368042.0
13,101,2018,10,25000.0,1498.0,2,0,10500.0,6250.0,1,0.6,654990.0
43,66,2010,10,103000.0,1400.0,4,0,3100.0,8583.333333333334,1,0.6,193378.0
41,44,2007,4,159000.0,1400.0,4,1,2800.0,10600.0,2,0.6,174664.0
43,88,2012,11,78000.0,1400.0,3,0,5700.0,7800.0,1,0.6,355566.0
27,82,2009,4,85000.0,1400.0,4,0,2800.0,6538.461538461538,1,0.6,174664.0
40,101,2016,3,89000.0,1600.0,4,0,7200.0,14833.333333333334,2,0.6,449136.0
14,106,2016,9,125000.0,2200.0,0,0,11000.0,20833.33333333333,0,0.9,686180.0
2,6,2012,10,102000.0,2000.0,4,0,8300.0,10200.0,1,0.6,517754.0
2,9,2006,10,187000.0,3000.0,0,0,7550.0,11687.5,2,0.9,470969.0
44,129,2009,9,89000.0,2400.0,0,0,9900.0,6846.153846153846,1,0.9,617562.0
28,46,2005,4,103000.0,1400.0,4,1,2200.0,6058.823529411765,1,0.6,137236.0
20,97,2010,9,132500.0,3500.0,2,0,11000.0,11041.666666666666,2,1.2,686180.0
33,62,2004,6,123000.0,1500.0,0,1,1700.0,6833.333333333333,1,0.6,106046.0
10,101,2010,4,125000.0,1200.0,4,1,2200.0,10416.666666666666,2,0.6,137236.0
36,85,2003,11,126500.0,1600.0,4,1,1550.0,6657.894736842105,1,0.6,96689.0
43,101,2013,6,87000.0,2000.0,0,1,7700.0,9666.666666666666,1,0.6,480326.0
6,76,2006,10,185000.0,1400.0,3,1,1350.0,11562.5,2,0.6,84213.0
5,101,2010,10,123000.0,1600.0,0,1,3700.0,10250.0,1,0.6,230806.0
11,70,2010,9,123000.0,1600.0,4,0,7300.0,10250.0,1,0.6,455374.0
36,101,2008,11,123000.0,1400.0,4,1,2550.0,8785.714285714286,1,0.6,159069.0
43,61,2008,4,135000.0,1400.0,4,1,3100.0,9642.857142857143,1,0.6,193378.0
27,21,2004,10,154000.0,1500.0,0,1,1700.0,8555.555555555555,1,0.6,106046.0
2,127,2003,9,175000.0,3000.0,3,0,5100.0,9210.526315789471,1,0.9,318138.0
28,23,2006,11,198000.0,1400.0,4,1,2400.0,12375.0,2,0.6,149712.0
20,36,2012,4,112000.0,1800.0,2,0,6900.0,11200.0,2,0.6,430422.0
1,17,2012,10,85000.0,2000.0,0,0,10500.0,8500.0,1,0.6,654990.0
2,6,2008,10,125000.0,2000.0,4,1,4300.0,8928.57142857143,1,0.6,268234.0
11,83,2013,10,116000.0,2000.0,5,0,7700.0,12888.888888888889,2,0.6,480326.0
0,101,2011,4,35000.0,1400.0,4,1,4200.0,3181.818181818182,1,0.6,261996.0
13,41,2004,10,189000.0,1400.0,4,0,2300.0,10500.0,2,0.6,143474.0
13,20,2002,10,254000.0,1800.0,4,1,1750.0,12700.0,2,0.6,109165.0
36,101,2010,6,156000.0,1200.0,4,0,3900.0,13000.0,2,0.6,243282.0
41,101,2011,4,201000.0,1400.0,0,1,6100.0,18272.727272727272,2,0.6,380518.0
33,62,2007,5,145000.0,1500.0,0,1,2400.0,9666.666666666666,1,0.6,149712.0
14,120,2009,9,140000.0,2000.0,0,1,4700.0,10769.23076923077,2,0.6,293186.0
22,5,2013,10,89000.0,1600.0,4,1,5200.0,9888.888888888889,1,0.6,324376.0
41,24,2013,11,89000.0,1800.0,2,0,7100.0,9888.888888888889,1,0.6,442898.0
39,101,2009,4,123000.0,1000.0,4,1,2200.0,9461.53846153846,1,0.6,137236.0
40,101,2007,9,132000.0,2000.0,0,1,5600.0,8800.0,1,0.6,349328.0
14,101,2005,10,132000.0,1600.0,4,1,1300.0,7764.705882352941,1,0.6,81094.0
41,101,2010,11,124000.0,2700.0,4,0,8800.0,10333.333333333334,2,0.9,548944.0
3,101,2014,9,107000.0,1400.0,4,1,8200.0,13375.0,2,0.6,511516.0
6,105,2008,4,330000.0,1400.0,3,1,3250.0,23571.42857142857,0,0.6,202735.0
42,2,1995,10,9999.0,1500.0,4,1,15000.0,370.3333333333333,1,0.6,935700.0
23,78,2012,11,177924.0,350.0,0,0,21700.0,17792.4,2,0.6,1353646.0
28,132,2006,6,149055.0,1800.0,3,1,5600.0,9315.9375,1,0.6,349328.0
14,101,1999,9,420000.0,2500.0,0,1,1400.0,18260.869565217392,2,0.9,87332.0
33,62,2011,11,268600.0,1461.0,0,1,6299.0,24418.18181818182,0,0.6,392931.62
33,101,2016,6,147000.0,1600.0,0,0,14700.0,24500.0,0,0.6,916986.0
1,15,2013,11,173000.0,2000.0,0,0,10800.0,19222.222222222223,0,0.6,673704.0
23,48,2003,10,164000.0,2700.0,0,0,4000.0,8631.578947368422,1,0.9,249520.0
33,80,2012,11,155000.0,1500.0,0,0,5700.0,15500.0,2,0.6,355566.0
28,23,2009,11,123000.0,1300.0,0,1,4250.0,9461.53846153846,1,0.6,265115.0
14,120,2009,9,187000.0,2000.0,0,1,4800.0,14384.615384615385,2,0.6,299424.0
6,77,2012,6,90000.0,1600.0,3,1,3499.0,9000.0,1,0.6,218267.62
2,128,2014,9,122000.0,3000.0,3,0,12999.0,15250.0,2,0.9,810877.62
41,26,2007,10,123000.0,1800.0,4,1,5499.0,8200.0,1,0.6,343027.62
23,101,2016,9,40000.0,2200.0,0,0,15999.0,6666.666666666667,1,0.9,998017.62
23,124,2003,6,163000.0,2200.0,0,1,3299.0,8578.947368421053,1,0.9,205791.62
44,101,2013,11,302179.0,2400.0,5,0,11500.0,33575.444444444445,0,0.9,717370.0
6,76,2006,10,320000.0,1400.0,3,1,1500.0,20000.0,0,0.6,93570.0
41,27,2005,6,157000.0,2000.0,0,1,3000.0,9235.29411764706,1,0.6,187140.0
28,23,2011,11,184000.0,1300.0,0,1,6000.0,16727.272727272728,2,0.6,374280.0
33,101,2003,6,285500.0,2000.0,3,1,3800.0,15026.315789473683,2,0.6,237044.0
23,104,1994,10,350000.0,3500.0,0,0,5000.0,12500.0,2,1.2,311900.0
1,15,2015,10,211125.0,2000.0,4,1,6666.0,30160.714285714286,0,0.6,415825.08
23,78,2013,11,246138.0,2000.0,4,0,6788.0,27348.666666666668,0,0.6,423435.44
6,47,2012,9,234212.0,1500.0,0,1,5000.0,23421.2,0,0.6,311900.0
14,101,2016,9,99999.0,5000.0,4,0,7845.0,16666.5,2,1.5,489371.10000000003
5,30,2010,6,151000.0,1600.0,0,1,5990.0,12583.333333333334,2,0.6,373656.2
20,84,2017,3,141000.0,2500.0,2,0,31490.0,28200.0,0,0.9,1964346.2000000002
11,54,2007,10,76543.0,1400.0,3,1,1600.0,5102.866666666667,1,0.6,99808.0
33,68,2016,3,190000.0,1500.0,0,0,13500.0,31666.666666666668,0,0.6,842130.0
